base,probe,time
7f4c87e416c0,7f4ca13a02c0,264
7f4c87e416c0,7f4c7bb6f600,268
7f4c87e416c0,7f4cafd9fa40,256
7f4c87e416c0,7f4c6b1bbb40,256
7f4c87e416c0,7f4c84cfba00,262
7f4c87e416c0,7f4c8d2d1fc0,428
7f4cbb6566c0,7f4c60ccaa40,254
7f4cbb6566c0,7f4cbe960500,256
7f4cbb6566c0,7f4c5b5e2400,266
7f4cbb6566c0,7f4ca13a02c0,262
7f4cbb6566c0,7f4c7bb6f600,252
7f4cbb6566c0,7f4cafd9fa40,268
7f4cbb6566c0,7f4c6b1bbb40,266
7f4cbb6566c0,7f4c84cfba00,260
7f4cbb6566c0,7f4c8d2d1fc0,262
7f4cbb6566c0,7f4cc271d9c0,268
7f4cbb6566c0,7f4c519d8000,262
7f4cbb6566c0,7f4c74d711c0,254
7f4cbb6566c0,7f4cc10caf40,260
7f4cbb6566c0,7f4c7a035640,254
7f4cbb6566c0,7f4c906127c0,252
7f4cbb6566c0,7f4cc43ab040,262
7f4cbb6566c0,7f4c83703f80,260
7f4cbb6566c0,7f4c63c4f4c0,254
7f4cbb6566c0,7f4c8c9cd200,262
7f4cbb6566c0,7f4cb15773c0,262
7f4cbb6566c0,7f4c54bd4680,258
7f4cbb6566c0,7f4c8b5b7040,258
7f4cbb6566c0,7f4c4fe3c080,252
7f4cbb6566c0,7f4c95ad9080,262
7f4cbb6566c0,7f4cb7d0c740,268
7f4cbb6566c0,7f4c9126a300,424
7f4c6e7664c0,7f4c60ccaa40,258
7f4c6e7664c0,7f4cbe960500,260
7f4c6e7664c0,7f4c5b5e2400,258
7f4c6e7664c0,7f4ca13a02c0,264
7f4c6e7664c0,7f4c7bb6f600,260
7f4c6e7664c0,7f4cafd9fa40,260
7f4c6e7664c0,7f4c6b1bbb40,260
7f4c6e7664c0,7f4c84cfba00,262
7f4c6e7664c0,7f4c8d2d1fc0,268
7f4c6e7664c0,7f4cc271d9c0,258
7f4c6e7664c0,7f4c519d8000,268
7f4c6e7664c0,7f4c74d711c0,258
7f4c6e7664c0,7f4cc10caf40,268
7f4c6e7664c0,7f4c7a035640,258
7f4c6e7664c0,7f4c906127c0,260
7f4c6e7664c0,7f4cc43ab040,270
7f4c6e7664c0,7f4c83703f80,264
7f4c6e7664c0,7f4c63c4f4c0,258
7f4c6e7664c0,7f4c8c9cd200,270
7f4c6e7664c0,7f4cb15773c0,268
7f4c6e7664c0,7f4c54bd4680,260
7f4c6e7664c0,7f4c8b5b7040,262
7f4c6e7664c0,7f4c4fe3c080,260
7f4c6e7664c0,7f4c95ad9080,264
7f4c6e7664c0,7f4cb7d0c740,260
7f4c6e7664c0,7f4c9126a300,426
7f4c88a65f80,7f4c60ccaa40,252
7f4c88a65f80,7f4cbe960500,254
7f4c88a65f80,7f4c5b5e2400,254
7f4c88a65f80,7f4ca13a02c0,260
7f4c88a65f80,7f4c7bb6f600,286
7f4c88a65f80,7f4cafd9fa40,268
7f4c88a65f80,7f4c6b1bbb40,268
7f4c88a65f80,7f4c84cfba00,260
7f4c88a65f80,7f4c8d2d1fc0,262
7f4c88a65f80,7f4cc271d9c0,268
7f4c88a65f80,7f4c519d8000,266
7f4c88a65f80,7f4c74d711c0,254
7f4c88a65f80,7f4cc10caf40,260
7f4c88a65f80,7f4c7a035640,252
7f4c88a65f80,7f4c906127c0,252
7f4c88a65f80,7f4cc43ab040,260
7f4c88a65f80,7f4c83703f80,262
7f4c88a65f80,7f4c63c4f4c0,254
7f4c88a65f80,7f4c8c9cd200,264
7f4c88a65f80,7f4cb15773c0,262
7f4c88a65f80,7f4c54bd4680,260
7f4c88a65f80,7f4c8b5b7040,258
7f4c88a65f80,7f4c4fe3c080,250
7f4c88a65f80,7f4c95ad9080,262
7f4c88a65f80,7f4cb7d0c740,268
7f4c88a65f80,7f4c9126a300,426
7f4c57defb80,7f4c60ccaa40,256
7f4c57defb80,7f4cbe960500,260
7f4c57defb80,7f4c5b5e2400,260
7f4c57defb80,7f4ca13a02c0,244
7f4c57defb80,7f4c7bb6f600,258
7f4c57defb80,7f4cafd9fa40,256
7f4c57defb80,7f4c6b1bbb40,258
7f4c57defb80,7f4c84cfba00,260
7f4c57defb80,7f4c8d2d1fc0,268
7f4c57defb80,7f4cc271d9c0,256
7f4c57defb80,7f4c519d8000,266
7f4c57defb80,7f4c74d711c0,302
7f4c57defb80,7f4cc10caf40,300
7f4c57defb80,7f4c7a035640,256
7f4c57defb80,7f4c906127c0,260
7f4c57defb80,7f4cc43ab040,268
7f4c57defb80,7f4c83703f80,250
7f4c57defb80,7f4c63c4f4c0,256
7f4c57defb80,7f4c8c9cd200,270
7f4c57defb80,7f4cb15773c0,268
7f4c57defb80,7f4c54bd4680,260
7f4c57defb80,7f4c8b5b7040,260
7f4c57defb80,7f4c4fe3c080,260
7f4c57defb80,7f4c95ad9080,264
7f4c57defb80,7f4cb7d0c740,256
7f4c57defb80,7f4c9126a300,424
7f4cbf012e40,7f4c60ccaa40,270
7f4cbf012e40,7f4cbe960500,268
7f4cbf012e40,7f4c5b5e2400,260
7f4cbf012e40,7f4ca13a02c0,258
7f4cbf012e40,7f4c7bb6f600,254
7f4cbf012e40,7f4cafd9fa40,260
7f4cbf012e40,7f4c6b1bbb40,260
7f4cbf012e40,7f4c84cfba00,268
7f4cbf012e40,7f4c8d2d1fc0,260
7f4cbf012e40,7f4cc271d9c0,268
7f4cbf012e40,7f4c519d8000,258
7f4cbf012e40,7f4c74d711c0,266
7f4cbf012e40,7f4cc10caf40,256
7f4cbf012e40,7f4c7a035640,264
7f4cbf012e40,7f4c906127c0,256
7f4cbf012e40,7f4cc43ab040,262
7f4cbf012e40,7f4c83703f80,256
7f4cbf012e40,7f4c63c4f4c0,426
7f4c4df7d180,7f4c60ccaa40,272
7f4c4df7d180,7f4cbe960500,266
7f4c4df7d180,7f4c5b5e2400,260
7f4c4df7d180,7f4ca13a02c0,254
7f4c4df7d180,7f4c7bb6f600,252
7f4c4df7d180,7f4cafd9fa40,260
7f4c4df7d180,7f4c6b1bbb40,260
7f4c4df7d180,7f4c84cfba00,266
7f4c4df7d180,7f4c8d2d1fc0,260
7f4c4df7d180,7f4cc271d9c0,268
7f4c4df7d180,7f4c519d8000,256
7f4c4df7d180,7f4c74d711c0,264
7f4c4df7d180,7f4cc10caf40,252
7f4c4df7d180,7f4c7a035640,264
7f4c4df7d180,7f4c906127c0,252
7f4c4df7d180,7f4cc43ab040,260
7f4c4df7d180,7f4c83703f80,254
7f4c4df7d180,7f4c63c4f4c0,424
7f4c61c95380,7f4c60ccaa40,260
7f4c61c95380,7f4cbe960500,264
7f4c61c95380,7f4c5b5e2400,262
7f4c61c95380,7f4ca13a02c0,264
7f4c61c95380,7f4c7bb6f600,260
7f4c61c95380,7f4cafd9fa40,260
7f4c61c95380,7f4c6b1bbb40,260
7f4c61c95380,7f4c84cfba00,264
7f4c61c95380,7f4c8d2d1fc0,270
7f4c61c95380,7f4cc271d9c0,260
7f4c61c95380,7f4c519d8000,266
7f4c61c95380,7f4c74d711c0,260
7f4c61c95380,7f4cc10caf40,268
7f4c61c95380,7f4c7a035640,260
7f4c61c95380,7f4c906127c0,260
7f4c61c95380,7f4cc43ab040,272
7f4c61c95380,7f4c83703f80,264
7f4c61c95380,7f4c63c4f4c0,260
7f4c61c95380,7f4c8c9cd200,270
7f4c61c95380,7f4cb15773c0,270
7f4c61c95380,7f4c54bd4680,262
7f4c61c95380,7f4c8b5b7040,264
7f4c61c95380,7f4c4fe3c080,260
7f4c61c95380,7f4c95ad9080,264
7f4c61c95380,7f4cb7d0c740,260
7f4c61c95380,7f4c9126a300,274
7f4ca90d4200,7f4c60ccaa40,252
7f4ca90d4200,7f4cbe960500,256
7f4ca90d4200,7f4c5b5e2400,266
7f4ca90d4200,7f4ca13a02c0,268
7f4ca90d4200,7f4c7bb6f600,252
7f4ca90d4200,7f4cafd9fa40,266
7f4ca90d4200,7f4c6b1bbb40,266
7f4ca90d4200,7f4c84cfba00,262
7f4ca90d4200,7f4c8d2d1fc0,262
7f4ca90d4200,7f4cc271d9c0,266
7f4ca90d4200,7f4c519d8000,262
7f4ca90d4200,7f4c74d711c0,254
7f4ca90d4200,7f4cc10caf40,252
7f4ca90d4200,7f4c7a035640,252
7f4ca90d4200,7f4c906127c0,260
7f4ca90d4200,7f4cc43ab040,260
7f4ca90d4200,7f4c83703f80,270
7f4ca90d4200,7f4c63c4f4c0,254
7f4ca90d4200,7f4c8c9cd200,262
7f4ca90d4200,7f4cb15773c0,262
7f4ca90d4200,7f4c54bd4680,258
7f4ca90d4200,7f4c8b5b7040,258
7f4ca90d4200,7f4c4fe3c080,252
7f4ca90d4200,7f4c95ad9080,424
7f4c8a93e8c0,7f4c60ccaa40,258
7f4c8a93e8c0,7f4cbe960500,260
7f4c8a93e8c0,7f4c5b5e2400,258
7f4c8a93e8c0,7f4ca13a02c0,262
7f4c8a93e8c0,7f4c7bb6f600,260
7f4c8a93e8c0,7f4cafd9fa40,260
7f4c8a93e8c0,7f4c6b1bbb40,260
7f4c8a93e8c0,7f4c84cfba00,262
7f4c8a93e8c0,7f4c8d2d1fc0,268
7f4c8a93e8c0,7f4cc271d9c0,256
7f4c8a93e8c0,7f4c519d8000,274
7f4c8a93e8c0,7f4c74d711c0,258
7f4c8a93e8c0,7f4cc10caf40,260
7f4c8a93e8c0,7f4c7a035640,258
7f4c8a93e8c0,7f4c906127c0,260
7f4c8a93e8c0,7f4cc43ab040,430
7f4c7fc66f80,7f4c60ccaa40,254
7f4c7fc66f80,7f4cbe960500,256
7f4c7fc66f80,7f4c5b5e2400,252
7f4c7fc66f80,7f4ca13a02c0,256
7f4c7fc66f80,7f4c7bb6f600,248
7f4c7fc66f80,7f4cafd9fa40,252
7f4c7fc66f80,7f4c6b1bbb40,252
7f4c7fc66f80,7f4c84cfba00,260
7f4c7fc66f80,7f4c8d2d1fc0,262
7f4c7fc66f80,7f4cc271d9c0,294
7f4c7fc66f80,7f4c519d8000,336
7f4c7fc66f80,7f4c74d711c0,344
7f4c6d07f880,7f4c60ccaa40,328
7f4c6d07f880,7f4cbe960500,274
7f4c6d07f880,7f4c5b5e2400,268
7f4c6d07f880,7f4ca13a02c0,254
7f4c6d07f880,7f4c7bb6f600,254
7f4c6d07f880,7f4cafd9fa40,260
7f4c6d07f880,7f4c6b1bbb40,420
7f4c7b9b9640,7f4c60ccaa40,270
7f4c7b9b9640,7f4cbe960500,266
7f4c7b9b9640,7f4c5b5e2400,260
7f4c7b9b9640,7f4ca13a02c0,264
7f4c7b9b9640,7f4c7bb6f600,260
7f4c7b9b9640,7f4cafd9fa40,260
7f4c7b9b9640,7f4c6b1bbb40,260
7f4c7b9b9640,7f4c84cfba00,274
7f4c7b9b9640,7f4c8d2d1fc0,264
7f4c7b9b9640,7f4cc271d9c0,268
7f4c7b9b9640,7f4c519d8000,262
7f4c7b9b9640,7f4c74d711c0,266
7f4c7b9b9640,7f4cc10caf40,262
7f4c7b9b9640,7f4c7a035640,264
7f4c7b9b9640,7f4c906127c0,264
7f4c7b9b9640,7f4cc43ab040,264
7f4c7b9b9640,7f4c83703f80,264
7f4c7b9b9640,7f4c63c4f4c0,272
7f4c7b9b9640,7f4c8c9cd200,262
7f4c7b9b9640,7f4cb15773c0,264
7f4c7b9b9640,7f4c54bd4680,270
7f4c7b9b9640,7f4c8b5b7040,270
7f4c7b9b9640,7f4c4fe3c080,260
7f4c7b9b9640,7f4c95ad9080,264
7f4c7b9b9640,7f4cb7d0c740,260
7f4c7b9b9640,7f4c9126a300,262
7f4c7b9b9640,7f4c61c95380,262
7f4c865225c0,7f4c60ccaa40,264
7f4c865225c0,7f4cbe960500,266
7f4c865225c0,7f4c5b5e2400,260
7f4c865225c0,7f4ca13a02c0,262
7f4c865225c0,7f4c7bb6f600,260
7f4c865225c0,7f4cafd9fa40,268
7f4c865225c0,7f4c6b1bbb40,260
7f4c865225c0,7f4c84cfba00,270
7f4c865225c0,7f4c8d2d1fc0,262
7f4c865225c0,7f4cc271d9c0,260
7f4c865225c0,7f4c519d8000,260
7f4c865225c0,7f4c74d711c0,266
7f4c865225c0,7f4cc10caf40,262
7f4c865225c0,7f4c7a035640,262
7f4c865225c0,7f4c906127c0,260
7f4c865225c0,7f4cc43ab040,264
7f4c865225c0,7f4c83703f80,260
7f4c865225c0,7f4c63c4f4c0,266
7f4c865225c0,7f4c8c9cd200,262
7f4c865225c0,7f4cb15773c0,262
7f4c865225c0,7f4c54bd4680,278
7f4c865225c0,7f4c8b5b7040,432
7f4c54d30a80,7f4c60ccaa40,254
7f4c54d30a80,7f4cbe960500,258
7f4c54d30a80,7f4c5b5e2400,254
7f4c54d30a80,7f4ca13a02c0,262
7f4c54d30a80,7f4c7bb6f600,260
7f4c54d30a80,7f4cafd9fa40,252
7f4c54d30a80,7f4c6b1bbb40,252
7f4c54d30a80,7f4c84cfba00,262
7f4c54d30a80,7f4c8d2d1fc0,264
7f4c54d30a80,7f4cc271d9c0,252
7f4c54d30a80,7f4c519d8000,426
7f4c890d7d00,7f4c60ccaa40,254
7f4c890d7d00,7f4cbe960500,256
7f4c890d7d00,7f4c5b5e2400,252
7f4c890d7d00,7f4ca13a02c0,272
7f4c890d7d00,7f4c7bb6f600,260
7f4c890d7d00,7f4cafd9fa40,252
7f4c890d7d00,7f4c6b1bbb40,252
7f4c890d7d00,7f4c84cfba00,262
7f4c890d7d00,7f4c8d2d1fc0,264
7f4c890d7d00,7f4cc271d9c0,250
7f4c890d7d00,7f4c519d8000,266
7f4c890d7d00,7f4c74d711c0,256
7f4c890d7d00,7f4cc10caf40,260
7f4c890d7d00,7f4c7a035640,254
7f4c890d7d00,7f4c906127c0,268
7f4c890d7d00,7f4cc43ab040,264
7f4c890d7d00,7f4c83703f80,270
7f4c890d7d00,7f4c63c4f4c0,256
7f4c890d7d00,7f4c8c9cd200,264
7f4c890d7d00,7f4cb15773c0,264
7f4c890d7d00,7f4c54bd4680,260
7f4c890d7d00,7f4c8b5b7040,260
7f4c890d7d00,7f4c4fe3c080,260
7f4c890d7d00,7f4c95ad9080,422
7f4c4a623600,7f4c60ccaa40,256
7f4c4a623600,7f4cbe960500,258
7f4c4a623600,7f4c5b5e2400,258
7f4c4a623600,7f4ca13a02c0,270
7f4c4a623600,7f4c7bb6f600,260
7f4c4a623600,7f4cafd9fa40,258
7f4c4a623600,7f4c6b1bbb40,258
7f4c4a623600,7f4c84cfba00,260
7f4c4a623600,7f4c8d2d1fc0,268
7f4c4a623600,7f4cc271d9c0,258
7f4c4a623600,7f4c519d8000,266
7f4c4a623600,7f4c74d711c0,258
7f4c4a623600,7f4cc10caf40,260
7f4c4a623600,7f4c7a035640,256
7f4c4a623600,7f4c906127c0,268
7f4c4a623600,7f4cc43ab040,268
7f4c4a623600,7f4c83703f80,268
7f4c4a623600,7f4c63c4f4c0,258
7f4c4a623600,7f4c8c9cd200,268
7f4c4a623600,7f4cb15773c0,268
7f4c4a623600,7f4c54bd4680,260
7f4c4a623600,7f4c8b5b7040,260
7f4c4a623600,7f4c4fe3c080,260
7f4c4a623600,7f4c95ad9080,422
7f4c827fdc80,7f4c60ccaa40,264
7f4c827fdc80,7f4cbe960500,264
7f4c827fdc80,7f4c5b5e2400,262
7f4c827fdc80,7f4ca13a02c0,262
7f4c827fdc80,7f4c7bb6f600,256
7f4c827fdc80,7f4cafd9fa40,262
7f4c827fdc80,7f4c6b1bbb40,262
7f4c827fdc80,7f4c84cfba00,306
7f4c827fdc80,7f4c8d2d1fc0,300
7f4c827fdc80,7f4cc271d9c0,270
7f4c827fdc80,7f4c519d8000,300
7f4c827fdc80,7f4c74d711c0,262
7f4c827fdc80,7f4cc10caf40,268
7f4c827fdc80,7f4c7a035640,264
7f4c827fdc80,7f4c906127c0,260
7f4c827fdc80,7f4cc43ab040,274
7f4c827fdc80,7f4c83703f80,264
7f4c827fdc80,7f4c63c4f4c0,264
7f4c827fdc80,7f4c8c9cd200,270
7f4c827fdc80,7f4cb15773c0,270
7f4c827fdc80,7f4c54bd4680,262
7f4c827fdc80,7f4c8b5b7040,262
7f4c827fdc80,7f4c4fe3c080,260
7f4c827fdc80,7f4c95ad9080,262
7f4c827fdc80,7f4cb7d0c740,262
7f4c827fdc80,7f4c9126a300,274
7f4c827fdc80,7f4c61c95380,432
7f4c91a5dd80,7f4c60ccaa40,256
7f4c91a5dd80,7f4cbe960500,258
7f4c91a5dd80,7f4c5b5e2400,258
7f4c91a5dd80,7f4ca13a02c0,264
7f4c91a5dd80,7f4c7bb6f600,260
7f4c91a5dd80,7f4cafd9fa40,256
7f4c91a5dd80,7f4c6b1bbb40,258
7f4c91a5dd80,7f4c84cfba00,262
7f4c91a5dd80,7f4c8d2d1fc0,268
7f4c91a5dd80,7f4cc271d9c0,256
7f4c91a5dd80,7f4c519d8000,426
7f4c98c46680,7f4c60ccaa40,270
7f4c98c46680,7f4cbe960500,266
7f4c98c46680,7f4c5b5e2400,260
7f4c98c46680,7f4ca13a02c0,264
7f4c98c46680,7f4c7bb6f600,262
7f4c98c46680,7f4cafd9fa40,260
7f4c98c46680,7f4c6b1bbb40,260
7f4c98c46680,7f4c84cfba00,274
7f4c98c46680,7f4c8d2d1fc0,262
7f4c98c46680,7f4cc271d9c0,268
7f4c98c46680,7f4c519d8000,264
7f4c98c46680,7f4c74d711c0,266
7f4c98c46680,7f4cc10caf40,262
7f4c98c46680,7f4c7a035640,264
7f4c98c46680,7f4c906127c0,262
7f4c98c46680,7f4cc43ab040,264
7f4c98c46680,7f4c83703f80,264
7f4c98c46680,7f4c63c4f4c0,426
7f4c5db86040,7f4c60ccaa40,262
7f4c5db86040,7f4cbe960500,262
7f4c5db86040,7f4c5b5e2400,262
7f4c5db86040,7f4ca13a02c0,270
7f4c5db86040,7f4c7bb6f600,260
7f4c5db86040,7f4cafd9fa40,260
7f4c5db86040,7f4c6b1bbb40,260
7f4c5db86040,7f4c84cfba00,264
7f4c5db86040,7f4c8d2d1fc0,270
7f4c5db86040,7f4cc271d9c0,262
7f4c5db86040,7f4c519d8000,266
7f4c5db86040,7f4c74d711c0,262
7f4c5db86040,7f4cc10caf40,260
7f4c5db86040,7f4c7a035640,262
7f4c5db86040,7f4c906127c0,420
7f4c4f86e5c0,7f4c60ccaa40,254
7f4c4f86e5c0,7f4cbe960500,256
7f4c4f86e5c0,7f4c5b5e2400,252
7f4c4f86e5c0,7f4ca13a02c0,264
7f4c4f86e5c0,7f4c7bb6f600,258
7f4c4f86e5c0,7f4cafd9fa40,254
7f4c4f86e5c0,7f4c6b1bbb40,254
7f4c4f86e5c0,7f4c84cfba00,260
7f4c4f86e5c0,7f4c8d2d1fc0,266
7f4c4f86e5c0,7f4cc271d9c0,252
7f4c4f86e5c0,7f4c519d8000,272
7f4c4f86e5c0,7f4c74d711c0,256
7f4c4f86e5c0,7f4cc10caf40,260
7f4c4f86e5c0,7f4c7a035640,254
7f4c4f86e5c0,7f4c906127c0,260
7f4c4f86e5c0,7f4cc43ab040,426
7f4c8949ce00,7f4c60ccaa40,260
7f4c8949ce00,7f4cbe960500,260
7f4c8949ce00,7f4c5b5e2400,260
7f4c8949ce00,7f4ca13a02c0,422
7f4ca793a380,7f4c60ccaa40,262
7f4ca793a380,7f4cbe960500,268
7f4ca793a380,7f4c5b5e2400,260
7f4ca793a380,7f4ca13a02c0,254
7f4ca793a380,7f4c7bb6f600,252
7f4ca793a380,7f4cafd9fa40,420
7f4c87293d80,7f4c60ccaa40,262
7f4c87293d80,7f4cbe960500,266
7f4c87293d80,7f4c5b5e2400,260
7f4c87293d80,7f4ca13a02c0,264
7f4c87293d80,7f4c7bb6f600,264
7f4c87293d80,7f4cafd9fa40,260
7f4c87293d80,7f4c6b1bbb40,260
7f4c87293d80,7f4c84cfba00,274
7f4c87293d80,7f4c8d2d1fc0,262
7f4c87293d80,7f4cc271d9c0,260
7f4c87293d80,7f4c519d8000,262
7f4c87293d80,7f4c74d711c0,274
7f4c87293d80,7f4cc10caf40,262
7f4c87293d80,7f4c7a035640,424
7f4cc4a7dd40,7f4c60ccaa40,258
7f4cc4a7dd40,7f4cbe960500,260
7f4cc4a7dd40,7f4c5b5e2400,258
7f4cc4a7dd40,7f4ca13a02c0,270
7f4cc4a7dd40,7f4c7bb6f600,260
7f4cc4a7dd40,7f4cafd9fa40,258
7f4cc4a7dd40,7f4c6b1bbb40,258
7f4cc4a7dd40,7f4c84cfba00,262
7f4cc4a7dd40,7f4c8d2d1fc0,268
7f4cc4a7dd40,7f4cc271d9c0,258
7f4cc4a7dd40,7f4c519d8000,268
7f4cc4a7dd40,7f4c74d711c0,258
7f4cc4a7dd40,7f4cc10caf40,260
7f4cc4a7dd40,7f4c7a035640,258
7f4cc4a7dd40,7f4c906127c0,422
7f4ca426dd40,7f4c60ccaa40,254
7f4ca426dd40,7f4cbe960500,254
7f4ca426dd40,7f4c5b5e2400,252
7f4ca426dd40,7f4ca13a02c0,420
7f4c6cf61000,7f4c60ccaa40,262
7f4c6cf61000,7f4cbe960500,418
7f4c491bb480,7f4c60ccaa40,302
7f4c491bb480,7f4cbe960500,294
7f4c491bb480,7f4c5b5e2400,286
7f4c491bb480,7f4ca13a02c0,296
7f4c491bb480,7f4c7bb6f600,256
7f4c491bb480,7f4cafd9fa40,260
7f4c491bb480,7f4c6b1bbb40,420
7f4c67c10700,7f4c60ccaa40,254
7f4c67c10700,7f4cbe960500,256
7f4c67c10700,7f4c5b5e2400,266
7f4c67c10700,7f4ca13a02c0,260
7f4c67c10700,7f4c7bb6f600,250
7f4c67c10700,7f4cafd9fa40,266
7f4c67c10700,7f4c6b1bbb40,266
7f4c67c10700,7f4c84cfba00,260
7f4c67c10700,7f4c8d2d1fc0,262
7f4c67c10700,7f4cc271d9c0,266
7f4c67c10700,7f4c519d8000,262
7f4c67c10700,7f4c74d711c0,254
7f4c67c10700,7f4cc10caf40,260
7f4c67c10700,7f4c7a035640,252
7f4c67c10700,7f4c906127c0,252
7f4c67c10700,7f4cc43ab040,260
7f4c67c10700,7f4c83703f80,262
7f4c67c10700,7f4c63c4f4c0,254
7f4c67c10700,7f4c8c9cd200,262
7f4c67c10700,7f4cb15773c0,262
7f4c67c10700,7f4c54bd4680,258
7f4c67c10700,7f4c8b5b7040,258
7f4c67c10700,7f4c4fe3c080,252
7f4c67c10700,7f4c95ad9080,262
7f4c67c10700,7f4cb7d0c740,266
7f4c67c10700,7f4c9126a300,424
7f4c4fb23300,7f4c60ccaa40,262
7f4c4fb23300,7f4cbe960500,272
7f4c4fb23300,7f4c5b5e2400,268
7f4c4fb23300,7f4ca13a02c0,254
7f4c4fb23300,7f4c7bb6f600,252
7f4c4fb23300,7f4cafd9fa40,260
7f4c4fb23300,7f4c6b1bbb40,420
7f4c89b46b40,7f4c60ccaa40,264
7f4c89b46b40,7f4cbe960500,262
7f4c89b46b40,7f4c5b5e2400,260
7f4c89b46b40,7f4ca13a02c0,270
7f4c89b46b40,7f4c7bb6f600,260
7f4c89b46b40,7f4cafd9fa40,262
7f4c89b46b40,7f4c6b1bbb40,264
7f4c89b46b40,7f4c84cfba00,264
7f4c89b46b40,7f4c8d2d1fc0,270
7f4c89b46b40,7f4cc271d9c0,264
7f4c89b46b40,7f4c519d8000,266
7f4c89b46b40,7f4c74d711c0,264
7f4c89b46b40,7f4cc10caf40,260
7f4c89b46b40,7f4c7a035640,264
7f4c89b46b40,7f4c906127c0,268
7f4c89b46b40,7f4cc43ab040,274
7f4c89b46b40,7f4c83703f80,422
7f4c5bdb0dc0,7f4c60ccaa40,262
7f4c5bdb0dc0,7f4cbe960500,262
7f4c5bdb0dc0,7f4c5b5e2400,262
7f4c5bdb0dc0,7f4ca13a02c0,422
7f4c76dd3800,7f4c60ccaa40,254
7f4c76dd3800,7f4cbe960500,256
7f4c76dd3800,7f4c5b5e2400,252
7f4c76dd3800,7f4ca13a02c0,262
7f4c76dd3800,7f4c7bb6f600,260
7f4c76dd3800,7f4cafd9fa40,252
7f4c76dd3800,7f4c6b1bbb40,252
7f4c76dd3800,7f4c84cfba00,262
7f4c76dd3800,7f4c8d2d1fc0,264
7f4c76dd3800,7f4cc271d9c0,252
7f4c76dd3800,7f4c519d8000,266
7f4c76dd3800,7f4c74d711c0,256
7f4c76dd3800,7f4cc10caf40,270
7f4c76dd3800,7f4c7a035640,254
7f4c76dd3800,7f4c906127c0,260
7f4c76dd3800,7f4cc43ab040,264
7f4c76dd3800,7f4c83703f80,264
7f4c76dd3800,7f4c63c4f4c0,256
7f4c76dd3800,7f4c8c9cd200,264
7f4c76dd3800,7f4cb15773c0,264
7f4c76dd3800,7f4c54bd4680,260
7f4c76dd3800,7f4c8b5b7040,260
7f4c76dd3800,7f4c4fe3c080,260
7f4c76dd3800,7f4c95ad9080,262
7f4c76dd3800,7f4cb7d0c740,250
7f4c76dd3800,7f4c9126a300,272
7f4c76dd3800,7f4c61c95380,424
7f4c4b0f6ac0,7f4c60ccaa40,264
7f4c4b0f6ac0,7f4cbe960500,268
7f4c4b0f6ac0,7f4c5b5e2400,260
7f4c4b0f6ac0,7f4ca13a02c0,256
7f4c4b0f6ac0,7f4c7bb6f600,254
7f4c4b0f6ac0,7f4cafd9fa40,268
7f4c4b0f6ac0,7f4c6b1bbb40,260
7f4c4b0f6ac0,7f4c84cfba00,268
7f4c4b0f6ac0,7f4c8d2d1fc0,260
7f4c4b0f6ac0,7f4cc271d9c0,260
7f4c4b0f6ac0,7f4c519d8000,258
7f4c4b0f6ac0,7f4c74d711c0,268
7f4c4b0f6ac0,7f4cc10caf40,256
7f4c4b0f6ac0,7f4c7a035640,262
7f4c4b0f6ac0,7f4c906127c0,254
7f4c4b0f6ac0,7f4cc43ab040,262
7f4c4b0f6ac0,7f4c83703f80,254
7f4c4b0f6ac0,7f4c63c4f4c0,266
7f4c4b0f6ac0,7f4c8c9cd200,260
7f4c4b0f6ac0,7f4cb15773c0,260
7f4c4b0f6ac0,7f4c54bd4680,274
7f4c4b0f6ac0,7f4c8b5b7040,276
7f4c4b0f6ac0,7f4c4fe3c080,256
7f4c4b0f6ac0,7f4c95ad9080,256
7f4c4b0f6ac0,7f4cb7d0c740,420
7f4c6c6ea980,7f4c60ccaa40,264
7f4c6c6ea980,7f4cbe960500,266
7f4c6c6ea980,7f4c5b5e2400,260
7f4c6c6ea980,7f4ca13a02c0,264
7f4c6c6ea980,7f4c7bb6f600,262
7f4c6c6ea980,7f4cafd9fa40,260
7f4c6c6ea980,7f4c6b1bbb40,260
7f4c6c6ea980,7f4c84cfba00,272
7f4c6c6ea980,7f4c8d2d1fc0,262
7f4c6c6ea980,7f4cc271d9c0,260
7f4c6c6ea980,7f4c519d8000,264
7f4c6c6ea980,7f4c74d711c0,426
7f4c6e930640,7f4c60ccaa40,262
7f4c6e930640,7f4cbe960500,274
7f4c6e930640,7f4c5b5e2400,268
7f4c6e930640,7f4ca13a02c0,264
7f4c6e930640,7f4c7bb6f600,262
7f4c6e930640,7f4cafd9fa40,258
7f4c6e930640,7f4c6b1bbb40,420
7f4c51bbdc80,7f4c60ccaa40,260
7f4c51bbdc80,7f4cbe960500,262
7f4c51bbdc80,7f4c5b5e2400,260
7f4c51bbdc80,7f4ca13a02c0,264
7f4c51bbdc80,7f4c7bb6f600,260
7f4c51bbdc80,7f4cafd9fa40,260
7f4c51bbdc80,7f4c6b1bbb40,260
7f4c51bbdc80,7f4c84cfba00,264
7f4c51bbdc80,7f4c8d2d1fc0,270
7f4c51bbdc80,7f4cc271d9c0,260
7f4c51bbdc80,7f4c519d8000,266
7f4c51bbdc80,7f4c74d711c0,260
7f4c51bbdc80,7f4cc10caf40,268
